"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"06/08/2021";"1900";"16,2";"18,5";"16,2";"84,0";"84,0";"67,0";"13,5";"13,6";"12,3";"936,3";"936,6";"936,3";"4,8";"160,0";"8,5";"1329,90";"0,0"
"06/08/2021";"2000";"15,5";"17,0";"15,5";"86,0";"88,0";"77,0";"13,3";"14,0";"12,9";"936,4";"936,4";"936,1";"3,7";"138,0";"7,9";"491,50";"0,0"
"06/08/2021";"2100";"15,6";"15,6";"15,2";"84,0";"96,0";"84,0";"12,9";"14,7";"12,9";"936,4";"936,5";"936,2";"2,9";"152,0";"7,0";"32,20";"0,0"
"06/08/2021";"2200";"15,5";"15,7";"15,4";"89,0";"89,0";"84,0";"13,7";"13,7";"12,8";"936,5";"936,5";"936,3";"2,5";"147,0";"6,5";"";"0,0"
"06/08/2021";"2300";"15,2";"15,5";"15,1";"100,0";"100,0";"89,0";"15,2";"15,2";"13,8";"937,1";"937,1";"936,5";"2,8";"116,0";"6,3";"";"0,0"
"07/08/2021";"0000";"15,3";"15,3";"15,1";"96,0";"100,0";"96,0";"14,6";"15,2";"14,6";"937,2";"937,4";"937,1";"1,4";"121,0";"4,7";"";"0,0"
"07/08/2021";"0100";"15,4";"15,4";"15,3";"87,0";"96,0";"87,0";"13,2";"14,5";"13,2";"937,0";"937,2";"937,0";"1,3";"126,0";"3,4";"";"0,0"
"07/08/2021";"0200";"14,4";"15,4";"14,3";"100,0";"100,0";"86,0";"14,4";"14,4";"13,1";"936,9";"937,2";"936,9";"0,7";"129,0";"3,4";"";"0,0"
"07/08/2021";"0300";"13,9";"14,4";"13,9";"100,0";"100,0";"100,0";"13,9";"14,4";"13,9";"936,8";"936,9";"936,8";"1,1";"118,0";"2,0";"";"0,0"
"07/08/2021";"0400";"13,7";"14,0";"13,5";"100,0";"100,0";"100,0";"13,7";"14,0";"13,5";"936,2";"936,8";"936,2";"0,6";"156,0";"2,0";"";"0,0"
"07/08/2021";"0500";"13,2";"13,7";"13,0";"100,0";"100,0";"100,0";"13,2";"13,6";"13,0";"935,6";"936,2";"935,6";"0,6";"109,0";"1,5";"";"0,0"
"07/08/2021";"0600";"13,5";"13,5";"13,0";"100,0";"100,0";"100,0";"13,5";"13,5";"13,0";"935,2";"935,6";"935,2";"0,9";"103,0";"2,7";"";"0,0"
"07/08/2021";"0700";"13,3";"13,7";"13,3";"99,0";"100,0";"95,0";"13,2";"13,6";"12,7";"934,8";"935,2";"934,8";"0,5";"138,0";"2,8";"";"0,0"
"07/08/2021";"0800";"13,5";"13,6";"13,1";"96,0";"100,0";"95,0";"12,8";"13,5";"12,7";"934,8";"934,8";"934,7";"1,4";"42,0";"3,3";"";"0,0"
"07/08/2021";"0900";"13,8";"13,8";"13,5";"89,0";"97,0";"88,0";"12,0";"13,2";"11,9";"935,0";"935,0";"934,8";"1,3";"55,0";"5,6";"";"0,0"
"07/08/2021";"1000";"13,9";"13,9";"13,6";"86,0";"89,0";"86,0";"11,5";"12,0";"11,5";"935,6";"935,6";"934,9";"2,0";"37,0";"4,9";"6,80";"0,0"
"07/08/2021";"1100";"14,4";"14,4";"13,9";"80,0";"86,0";"80,0";"11,0";"11,6";"11,0";"936,0";"936,0";"935,5";"2,1";"55,0";"5,3";"246,10";"0,0"
"07/08/2021";"1200";"15,7";"15,9";"14,4";"73,0";"81,0";"72,0";"10,9";"11,6";"10,7";"936,5";"936,5";"936,0";"2,4";"56,0";"5,5";"1060,70";"0,0"
"07/08/2021";"1300";"16,5";"17,4";"15,6";"68,0";"74,0";"65,0";"10,6";"11,8";"10,3";"936,8";"936,9";"936,5";"2,8";"49,0";"6,1";"1645,70";"0,0"
"07/08/2021";"1400";"18,5";"18,5";"16,3";"60,0";"69,0";"59,0";"10,7";"11,0";"9,9";"936,5";"936,9";"936,5";"2,1";"46,0";"6,4";"2165,10";"0,0"
"07/08/2021";"1500";"19,1";"19,7";"17,8";"56,0";"62,0";"54,0";"10,1";"11,3";"9,5";"935,7";"936,5";"935,7";"1,3";"116,0";"5,9";"2057,40";"0,0"
"07/08/2021";"1600";"19,8";"20,1";"19,0";"52,0";"58,0";"51,0";"9,8";"11,1";"9,2";"934,8";"935,7";"934,7";"1,4";"125,0";"3,1";"1876,40";"0,0"
"07/08/2021";"1700";"20,1";"20,6";"19,3";"51,0";"54,0";"48,0";"9,7";"10,5";"8,9";"933,9";"934,8";"933,8";"1,9";"154,0";"3,5";"1554,60";"0,0"
"07/08/2021";"1800";"20,1";"21,0";"20,0";"51,0";"53,0";"49,0";"9,7";"10,6";"9,4";"933,0";"933,9";"933,0";"2,0";"153,0";"4,1";"1473,90";"0,0"
"07/08/2021";"1900";"17,9";"20,4";"17,8";"71,0";"72,0";"51,0";"12,7";"13,2";"9,7";"933,0";"933,1";"932,9";"2,7";"152,0";"5,7";"780,50";"0,0"
"07/08/2021";"2000";"17,2";"17,9";"17,2";"77,0";"77,0";"71,0";"13,2";"13,2";"12,6";"933,1";"933,1";"932,8";"2,4";"139,0";"5,4";"447,50";"0,0"
"07/08/2021";"2100";"16,2";"17,2";"16,2";"83,0";"83,0";"75,0";"13,3";"13,3";"12,6";"933,1";"933,1";"933,0";"2,3";"143,0";"5,7";"138,70";"0,0"
"07/08/2021";"2200";"15,5";"16,2";"15,5";"87,0";"87,0";"83,0";"13,4";"13,4";"13,1";"933,5";"933,5";"933,1";"2,0";"154,0";"4,8";"";"0,0"
"07/08/2021";"2300";"15,0";"15,6";"14,9";"91,0";"95,0";"87,0";"13,5";"14,3";"13,3";"933,7";"933,7";"933,5";"2,0";"159,0";"4,0";"";"0,0"
"08/08/2021";"0000";"14,9";"15,1";"14,7";"94,0";"96,0";"90,0";"13,9";"14,1";"13,4";"934,3";"934,3";"933,7";"0,8";"175,0";"4,3";"";"0,0"
"08/08/2021";"0100";"14,4";"14,9";"14,1";"100,0";"100,0";"89,0";"14,4";"14,4";"13,1";"934,1";"934,3";"934,0";"0,8";"143,0";"3,0";"";"0,0"
"08/08/2021";"0200";"13,7";"14,5";"13,6";"100,0";"100,0";"100,0";"13,7";"14,5";"13,6";"934,0";"934,2";"934,0";"0,6";"193,0";"1,9";"";"0,0"
"08/08/2021";"0300";"13,2";"13,7";"12,9";"100,0";"100,0";"100,0";"13,2";"13,7";"12,9";"933,6";"934,0";"933,6";"0,6";"106,0";"1,3";"";"0,0"
"08/08/2021";"0400";"12,9";"13,3";"12,8";"100,0";"100,0";"100,0";"12,9";"13,3";"12,8";"933,7";"933,7";"933,6";"0,7";"139,0";"1,3";"";"0,0"
"08/08/2021";"0500";"12,9";"13,3";"12,6";"100,0";"100,0";"100,0";"12,9";"13,3";"12,6";"933,4";"933,7";"933,4";"0,7";"34,0";"1,9";"";"0,0"
"08/08/2021";"0600";"13,8";"13,8";"12,9";"82,0";"100,0";"82,0";"10,7";"13,2";"10,7";"933,1";"933,4";"933,1";"1,1";"9,0";"3,3";"";"0,0"
"08/08/2021";"0700";"14,2";"14,2";"13,7";"74,0";"82,0";"74,0";"9,7";"10,8";"9,7";"932,9";"933,1";"932,9";"1,4";"12,0";"3,5";"";"0,0"
"08/08/2021";"0800";"14,0";"14,2";"14,0";"75,0";"75,0";"73,0";"9,6";"9,8";"9,5";"932,9";"933,0";"932,9";"1,1";"1,0";"3,8";"";"0,0"
"08/08/2021";"0900";"13,8";"14,1";"13,8";"75,0";"75,0";"73,0";"9,4";"9,6";"9,3";"933,4";"933,4";"932,9";"0,7";"342,0";"2,4";"";"0,0"
"08/08/2021";"1000";"13,8";"13,9";"13,6";"75,0";"77,0";"74,0";"9,4";"9,7";"9,2";"933,8";"933,8";"933,4";"0,6";"330,0";"2,0";"9,80";"0,0"
"08/08/2021";"1100";"14,7";"14,7";"13,7";"69,0";"77,0";"69,0";"9,2";"9,8";"9,1";"934,4";"934,4";"933,8";"1,2";"55,0";"2,5";"246,30";"0,0"
"08/08/2021";"1200";"17,3";"17,4";"14,7";"60,0";"72,0";"59,0";"9,4";"10,0";"8,5";"934,9";"934,9";"934,4";"1,2";"29,0";"3,2";"922,70";"0,0"
"08/08/2021";"1300";"18,8";"19,3";"17,0";"51,0";"61,0";"50,0";"8,5";"9,6";"8,4";"935,2";"935,3";"934,9";"1,5";"50,0";"4,3";"1797,40";"0,0"
"08/08/2021";"1400";"21,5";"21,5";"18,6";"44,0";"52,0";"40,0";"8,7";"8,8";"7,2";"934,9";"935,2";"934,9";"1,1";"44,0";"3,5";"2324,80";"0,0"
"08/08/2021";"1500";"22,3";"22,4";"20,6";"38,0";"45,0";"37,0";"7,1";"9,0";"6,7";"934,0";"934,9";"934,0";"1,9";"37,0";"3,9";"2579,00";"0,0"
"08/08/2021";"1600";"23,0";"24,4";"22,0";"33,0";"41,0";"32,0";"6,0";"8,6";"5,5";"933,0";"934,0";"933,0";"1,4";"28,0";"4,7";"2681,40";"0,0"
"08/08/2021";"1700";"24,0";"24,2";"23,0";"28,0";"35,0";"27,0";"4,2";"7,2";"4,1";"932,0";"933,0";"932,0";"1,1";"50,0";"4,7";"2474,80";"0,0"
"08/08/2021";"1800";"24,1";"24,8";"23,1";"29,0";"38,0";"27,0";"5,2";"8,5";"3,9";"931,3";"932,0";"931,3";"1,2";"68,0";"4,5";"1867,00";"0,0"
"08/08/2021";"1900";"22,1";"24,4";"22,1";"48,0";"48,0";"27,0";"10,4";"10,9";"3,7";"931,2";"931,3";"931,1";"2,7";"136,0";"5,0";"1325,50";"0,0"
"08/08/2021";"2000";"19,3";"22,2";"19,3";"56,0";"56,0";"48,0";"10,2";"11,1";"9,5";"931,7";"931,7";"931,2";"3,0";"146,0";"7,1";"565,30";"0,0"
"08/08/2021";"2100";"17,1";"19,3";"17,1";"76,0";"76,0";"56,0";"12,7";"12,7";"10,3";"931,8";"931,9";"931,7";"3,2";"163,0";"5,9";"72,60";"0,0"
"08/08/2021";"2200";"15,4";"17,1";"15,4";"89,0";"89,0";"76,0";"13,6";"13,7";"12,7";"932,2";"932,2";"931,8";"2,4";"137,0";"5,9";"";"0,0"
"08/08/2021";"2300";"14,8";"15,4";"14,8";"100,0";"100,0";"89,0";"14,8";"15,1";"13,8";"932,3";"932,4";"932,1";"1,0";"127,0";"4,3";"";"0,0"
"09/08/2021";"0000";"14,4";"14,9";"14,2";"100,0";"100,0";"100,0";"14,4";"14,8";"14,2";"932,8";"932,8";"932,3";"0,5";"179,0";"2,1";"";"0,0"
"09/08/2021";"0100";"14,3";"14,5";"14,1";"100,0";"100,0";"100,0";"14,3";"14,5";"14,1";"933,1";"933,2";"932,8";"0,3";"39,0";"1,3";"";"0,0"
"09/08/2021";"0200";"13,9";"14,5";"13,9";"100,0";"100,0";"100,0";"13,9";"14,5";"13,9";"933,3";"933,3";"933,1";"0,3";"84,0";"0,7";"";"0,0"
"09/08/2021";"0300";"14,1";"14,1";"13,7";"87,0";"100,0";"87,0";"11,9";"14,0";"11,9";"933,1";"933,4";"933,0";"0,7";"95,0";"2,0";"";"0,0"
"09/08/2021";"0400";"14,9";"15,0";"13,9";"71,0";"87,0";"71,0";"9,8";"11,9";"9,8";"932,9";"933,1";"932,8";"0,6";"81,0";"1,9";"";"0,0"
"09/08/2021";"0500";"14,4";"15,4";"14,4";"70,0";"71,0";"67,0";"9,0";"9,9";"9,0";"932,6";"932,9";"932,6";"1,1";"318,0";"2,6";"";"0,0"
"09/08/2021";"0600";"14,8";"15,4";"14,4";"66,0";"70,0";"63,0";"8,6";"9,0";"8,3";"932,0";"932,6";"932,0";"0,8";"14,0";"2,2";"";"0,0"
"09/08/2021";"0700";"14,4";"15,3";"14,4";"69,0";"70,0";"66,0";"8,7";"9,1";"8,6";"932,0";"932,1";"931,9";"0,7";"308,0";"2,8";"";"0,0"
"09/08/2021";"0800";"14,6";"14,7";"14,0";"68,0";"71,0";"67,0";"8,8";"8,9";"8,6";"932,1";"932,1";"931,8";"1,4";"333,0";"2,6";"";"0,0"
"09/08/2021";"0900";"14,1";"14,7";"13,9";"71,0";"71,0";"68,0";"8,9";"8,9";"8,7";"932,5";"932,6";"932,0";"1,3";"339,0";"3,9";"";"0,0"
"09/08/2021";"1000";"14,1";"14,4";"14,0";"70,0";"71,0";"68,0";"8,7";"8,9";"8,6";"933,4";"933,4";"932,5";"1,2";"340,0";"2,8";"7,80";"0,0"
"09/08/2021";"1100";"15,7";"15,7";"13,8";"64,0";"72,0";"64,0";"9,0";"9,0";"8,7";"934,1";"934,1";"933,4";"1,6";"345,0";"3,0";"374,10";"0,0"
"09/08/2021";"1200";"18,2";"18,2";"15,7";"57,0";"64,0";"56,0";"9,5";"9,9";"8,9";"934,3";"934,4";"934,1";"1,5";"340,0";"3,8";"1124,00";"0,0"
"09/08/2021";"1300";"20,9";"21,1";"18,2";"43,0";"57,0";"43,0";"7,7";"9,6";"7,7";"934,6";"934,7";"934,3";"1,6";"349,0";"4,5";"1811,50";"0,0"
"09/08/2021";"1400";"23,7";"23,7";"20,9";"36,0";"43,0";"34,0";"7,7";"8,3";"6,6";"934,2";"934,6";"934,2";"1,8";"351,0";"4,9";"2317,90";"0,0"
"09/08/2021";"1500";"24,9";"25,5";"23,1";"28,0";"36,0";"27,0";"5,3";"7,6";"4,8";"933,4";"934,2";"933,3";"1,8";"335,0";"5,3";"2619,40";"0,0"
"09/08/2021";"1600";"26,3";"26,4";"24,5";"24,0";"29,0";"20,0";"4,0";"5,8";"0,2";"932,4";"933,4";"932,4";"1,3";"325,0";"5,4";"2268,00";"0,0"
"09/08/2021";"1700";"25,2";"26,8";"25,1";"16,0";"23,0";"13,0";"-2,6";"3,4";"-4,5";"931,4";"932,4";"931,4";"1,9";"163,0";"5,0";"2460,90";"0,0"
"09/08/2021";"1800";"26,4";"26,8";"25,2";"18,0";"20,0";"15,0";"0,2";"1,1";"-3,1";"930,9";"931,5";"930,9";"1,0";"338,0";"4,5";"2077,00";"0,0"
"09/08/2021";"1900";"25,4";"26,8";"25,3";"20,0";"24,0";"17,0";"0,5";"3,2";"-0,7";"930,8";"930,9";"930,7";"1,0";"277,0";"3,8";"1362,50";"0,0"
"09/08/2021";"2000";"23,8";"26,0";"23,8";"23,0";"25,0";"19,0";"1,3";"3,6";"-0,1";"930,7";"930,8";"930,7";"0,8";"45,0";"2,8";"655,10";"0,0"
"09/08/2021";"2100";"21,5";"24,0";"21,4";"27,0";"27,0";"20,0";"1,6";"1,7";"-0,3";"930,8";"930,9";"930,7";"0,4";"101,0";"2,4";"69,40";"0,0"
"09/08/2021";"2200";"20,0";"21,5";"19,9";"38,0";"38,0";"27,0";"5,2";"5,3";"1,5";"931,2";"931,2";"930,8";"0,9";"138,0";"2,2";"";"0,0"
"09/08/2021";"2300";"18,6";"20,0";"18,5";"46,0";"46,0";"38,0";"6,8";"7,1";"5,2";"931,5";"931,5";"931,2";"0,5";"115,0";"1,5";"";"0,0"
"10/08/2021";"0000";"18,8";"20,2";"18,6";"45,0";"46,0";"36,0";"6,5";"6,8";"4,4";"931,7";"931,7";"931,5";"0,6";"309,0";"1,8";"";"0,0"
"10/08/2021";"0100";"17,7";"19,1";"17,3";"41,0";"45,0";"38,0";"4,3";"6,4";"4,3";"931,7";"931,8";"931,7";"0,4";"28,0";"1,5";"";"0,0"
"10/08/2021";"0200";"18,2";"18,9";"17,6";"44,0";"47,0";"38,0";"5,8";"6,3";"4,1";"931,7";"931,8";"931,7";"1,1";"337,0";"2,3";"";"0,0"
"10/08/2021";"0300";"17,5";"18,6";"17,3";"48,0";"50,0";"42,0";"6,5";"6,7";"5,4";"931,5";"931,8";"931,5";"1,2";"325,0";"2,3";"";"0,0"
"10/08/2021";"0400";"17,1";"18,0";"16,5";"49,0";"51,0";"45,0";"6,3";"6,6";"5,9";"931,1";"931,5";"931,1";"1,3";"337,0";"3,2";"";"0,0"
"10/08/2021";"0500";"16,4";"17,6";"16,3";"53,0";"53,0";"47,0";"6,8";"6,9";"6,1";"930,7";"931,1";"930,7";"1,3";"330,0";"3,3";"";"0,0"
"10/08/2021";"0600";"15,8";"16,9";"15,8";"55,0";"55,0";"51,0";"6,9";"6,9";"6,6";"930,3";"930,7";"930,3";"1,2";"331,0";"2,8";"";"0,0"
"10/08/2021";"0700";"14,5";"16,5";"14,4";"67,0";"67,0";"53,0";"8,3";"8,3";"6,7";"930,0";"930,3";"930,0";"1,0";"314,0";"3,3";"";"0,0"
"10/08/2021";"0800";"14,1";"15,0";"13,9";"69,0";"70,0";"64,0";"8,6";"8,8";"8,2";"930,0";"930,1";"929,9";"0,8";"312,0";"2,5";"";"0,0"
"10/08/2021";"0900";"13,5";"14,5";"13,3";"76,0";"76,0";"66,0";"9,3";"9,3";"8,3";"930,6";"930,6";"930,0";"0,7";"310,0";"2,3";"";"0,0"
"10/08/2021";"1000";"12,9";"13,5";"12,8";"83,0";"83,0";"76,0";"10,1";"10,1";"9,3";"931,0";"931,0";"930,6";"0,8";"309,0";"1,4";"8,40";"0,0"
"10/08/2021";"1100";"15,7";"15,7";"12,9";"65,0";"83,0";"65,0";"9,0";"10,2";"9,0";"931,5";"931,5";"931,0";"1,3";"332,0";"1,8";"375,70";"0,0"
"10/08/2021";"1200";"18,6";"18,6";"15,7";"55,0";"65,0";"54,0";"9,3";"9,3";"8,5";"932,0";"932,0";"931,5";"1,5";"349,0";"3,1";"1116,80";"0,0"
"10/08/2021";"1300";"22,1";"22,1";"18,6";"37,0";"55,0";"36,0";"6,6";"9,4";"6,1";"931,9";"932,0";"931,8";"2,0";"339,0";"4,6";"1826,40";"0,0"
"10/08/2021";"1400";"24,6";"24,6";"22,1";"30,0";"37,0";"28,0";"5,7";"6,9";"4,9";"931,3";"931,9";"931,3";"2,1";"338,0";"5,0";"2361,00";"0,0"
"10/08/2021";"1500";"26,8";"27,3";"24,4";"23,0";"30,0";"22,0";"3,9";"6,2";"3,1";"930,6";"931,3";"930,6";"2,1";"325,0";"6,6";"2613,80";"0,0"
"10/08/2021";"1600";"28,3";"28,3";"26,4";"16,0";"24,0";"16,0";"0,4";"4,4";"0,4";"929,6";"930,6";"929,6";"2,0";"313,0";"6,3";"2677,00";"0,0"
"10/08/2021";"1700";"28,2";"28,8";"27,3";"13,0";"18,0";"12,0";"-2,8";"1,1";"-3,2";"928,9";"929,7";"928,9";"2,9";"336,0";"7,6";"2488,90";"0,0"
"10/08/2021";"1800";"27,9";"28,8";"27,7";"15,0";"18,0";"11,0";"-1,3";"1,7";"-4,8";"928,4";"928,9";"928,4";"2,5";"323,0";"6,8";"2070,80";"0,0"
"10/08/2021";"1900";"27,5";"29,2";"27,3";"17,0";"18,0";"12,0";"0,4";"0,4";"-3,5";"928,3";"928,4";"928,1";"1,6";"310,0";"5,5";"1483,00";"0,0"
"10/08/2021";"2000";"25,1";"28,1";"25,1";"16,0";"18,0";"13,0";"-2,8";"0,1";"-3,7";"928,3";"928,3";"928,2";"0,8";"286,0";"4,6";"703,30";"0,0"
"10/08/2021";"2100";"22,2";"25,1";"22,2";"21,0";"21,0";"15,0";"-1,3";"-1,2";"-2,9";"928,6";"928,6";"928,3";"0,4";"36,0";"2,7";"76,20";"0,0"
"10/08/2021";"2200";"21,5";"22,2";"21,5";"23,0";"23,0";"21,0";"-0,8";"-0,2";"-1,1";"928,8";"928,8";"928,6";"0,1";"55,0";"1,4";"";"0,0"
"10/08/2021";"2300";"19,2";"21,7";"19,2";"26,0";"26,0";"22,0";"-0,6";"-0,1";"-1,1";"929,3";"929,3";"928,8";"0,4";"153,0";"2,3";"";"0,0"
"11/08/2021";"0000";"18,5";"19,3";"18,4";"34,0";"34,0";"26,0";"2,2";"2,2";"-0,6";"929,6";"929,6";"929,3";"0,1";"208,0";"0,8";"";"0,0"
"11/08/2021";"0100";"18,0";"18,6";"17,5";"41,0";"41,0";"33,0";"4,8";"4,8";"2,0";"929,6";"929,6";"929,5";"0,9";"304,0";"1,2";"";"0,0"
"11/08/2021";"0200";"16,9";"18,1";"16,7";"53,0";"53,0";"41,0";"7,2";"7,2";"4,8";"929,8";"929,8";"929,6";"0,6";"321,0";"1,2";"";"0,0"
"11/08/2021";"0300";"14,7";"16,9";"14,7";"69,0";"70,0";"53,0";"9,0";"9,7";"7,0";"929,6";"929,9";"929,6";"0,7";"142,0";"1,1";"";"0,0"
"11/08/2021";"0400";"14,2";"14,7";"14,1";"78,0";"79,0";"69,0";"10,4";"10,7";"9,6";"929,8";"929,8";"929,6";"1,6";"144,0";"2,7";"";"0,0"
"11/08/2021";"0500";"12,4";"14,6";"12,4";"100,0";"100,0";"68,0";"12,4";"12,5";"8,8";"929,7";"929,8";"929,6";"2,0";"170,0";"4,4";"";"0,0"
"11/08/2021";"0600";"12,8";"13,0";"12,4";"100,0";"100,0";"100,0";"12,8";"13,0";"12,5";"929,7";"929,7";"929,6";"2,3";"157,0";"4,4";"";"0,0"
"11/08/2021";"0700";"13,1";"13,1";"12,8";"100,0";"100,0";"100,0";"13,0";"13,1";"12,9";"929,8";"929,8";"929,7";"2,5";"166,0";"5,2";"";"0,0"
"11/08/2021";"0800";"13,2";"13,3";"13,1";"100,0";"100,0";"100,0";"13,2";"13,3";"13,1";"930,1";"930,1";"929,8";"1,7";"172,0";"5,2";"";"0,0"
"11/08/2021";"0900";"13,6";"13,6";"13,1";"99,0";"100,0";"99,0";"13,5";"13,5";"13,1";"930,9";"930,9";"930,1";"2,0";"165,0";"4,7";"";"0,0"
"11/08/2021";"1000";"14,0";"14,0";"13,6";"85,0";"99,0";"85,0";"11,5";"13,6";"11,5";"931,3";"931,4";"930,9";"1,7";"182,0";"4,1";"3,30";"0,0"
"11/08/2021";"1100";"14,2";"14,3";"14,0";"85,0";"86,0";"83,0";"11,7";"11,9";"11,3";"931,7";"931,7";"931,3";"2,0";"147,0";"4,1";"95,80";"0,0"
"11/08/2021";"1200";"14,7";"14,8";"14,2";"78,0";"85,0";"76,0";"10,9";"12,0";"10,5";"932,1";"932,1";"931,7";"2,2";"173,0";"4,3";"334,80";"0,0"
"11/08/2021";"1300";"15,5";"15,7";"14,6";"75,0";"81,0";"75,0";"11,2";"11,5";"11,0";"932,6";"932,7";"932,1";"2,4";"157,0";"5,1";"563,10";"0,0"
"11/08/2021";"1400";"15,6";"16,0";"15,1";"72,0";"78,0";"72,0";"10,7";"11,6";"10,7";"932,9";"933,0";"932,6";"2,7";"156,0";"6,4";"815,40";"0,0"
"11/08/2021";"1500";"15,3";"16,2";"15,1";"79,0";"79,0";"71,0";"11,6";"11,7";"10,3";"932,9";"933,0";"932,8";"3,5";"170,0";"6,4";"948,60";"0,0"
"11/08/2021";"1600";"15,1";"15,7";"14,7";"79,0";"82,0";"75,0";"11,6";"12,0";"11,0";"932,6";"932,9";"932,6";"4,0";"168,0";"7,0";"797,90";"0,0"
"11/08/2021";"1700";"16,0";"16,4";"15,1";"72,0";"79,0";"71,0";"11,0";"12,2";"10,7";"931,9";"932,6";"931,9";"3,1";"144,0";"8,4";"1584,50";"0,0"
"11/08/2021";"1800";"14,7";"16,0";"14,4";"84,0";"86,0";"72,0";"12,1";"12,2";"10,8";"931,8";"932,0";"931,8";"3,1";"162,0";"6,9";"860,50";"0,0"
"11/08/2021";"1900";"14,6";"15,1";"14,3";"81,0";"84,0";"77,0";"11,3";"12,0";"10,8";"932,1";"932,1";"931,8";"3,5";"165,0";"7,8";"813,50";"0,0"
"11/08/2021";"2000";"13,9";"14,6";"13,8";"88,0";"95,0";"80,0";"12,0";"13,1";"11,1";"932,5";"932,5";"932,1";"3,1";"159,0";"7,6";"371,80";"0,0"
"11/08/2021";"2100";"13,4";"14,0";"13,4";"86,0";"88,0";"85,0";"11,2";"11,9";"11,2";"932,7";"932,7";"932,5";"3,0";"157,0";"8,0";"88,00";"0,0"
"11/08/2021";"2200";"13,1";"13,4";"13,1";"91,0";"91,0";"86,0";"11,7";"11,7";"11,1";"932,8";"932,8";"932,6";"2,8";"154,0";"6,3";"";"0,0"
"11/08/2021";"2300";"13,1";"13,2";"13,0";"97,0";"97,0";"91,0";"12,6";"12,6";"11,6";"933,3";"933,3";"932,8";"2,7";"158,0";"6,5";"";"0,0"
"12/08/2021";"0000";"13,0";"13,1";"13,0";"92,0";"98,0";"90,0";"11,7";"12,8";"11,5";"933,9";"933,9";"933,3";"3,1";"164,0";"6,4";"";"0,0"
"12/08/2021";"0100";"12,8";"13,0";"12,8";"99,0";"99,0";"91,0";"12,6";"12,6";"11,5";"933,8";"934,1";"933,8";"2,0";"158,0";"6,4";"";"0,0"
"12/08/2021";"0200";"12,4";"12,8";"12,4";"100,0";"100,0";"99,0";"12,4";"12,7";"12,4";"934,3";"934,4";"933,7";"1,7";"192,0";"6,4";"";"0,2"
"12/08/2021";"0300";"12,2";"12,4";"12,2";"100,0";"100,0";"100,0";"12,2";"12,4";"12,2";"934,0";"934,3";"934,0";"2,2";"158,0";"5,1";"";"0,0"
"12/08/2021";"0400";"12,3";"12,3";"12,2";"100,0";"100,0";"100,0";"12,3";"12,3";"12,2";"933,6";"934,1";"933,6";"2,4";"160,0";"4,8";"";"0,0"
"12/08/2021";"0500";"12,4";"12,5";"12,2";"100,0";"100,0";"100,0";"12,4";"12,4";"12,2";"933,5";"933,6";"933,4";"2,0";"174,0";"4,8";"";"0,0"
"12/08/2021";"0600";"12,3";"12,5";"12,3";"100,0";"100,0";"100,0";"12,3";"12,4";"12,3";"932,9";"933,5";"932,9";"2,2";"155,0";"5,2";"";"0,0"
"12/08/2021";"0700";"12,3";"12,3";"12,2";"100,0";"100,0";"100,0";"12,3";"12,3";"12,2";"932,8";"932,9";"932,6";"2,4";"171,0";"8,4";"";"0,4"
"12/08/2021";"0800";"12,1";"12,3";"12,1";"100,0";"100,0";"100,0";"12,1";"12,3";"12,1";"932,4";"932,8";"932,2";"2,9";"166,0";"6,1";"";"0,0"
"12/08/2021";"0900";"12,1";"12,2";"12,1";"100,0";"100,0";"100,0";"12,1";"12,2";"12,1";"932,9";"932,9";"932,4";"2,7";"167,0";"5,1";"";"0,0"
"12/08/2021";"1000";"11,9";"12,1";"11,9";"100,0";"100,0";"100,0";"11,9";"12,1";"11,9";"933,4";"933,4";"932,8";"2,4";"168,0";"6,4";"6,20";"0,0"
"12/08/2021";"1100";"12,1";"12,3";"11,9";"100,0";"100,0";"100,0";"12,1";"12,2";"11,9";"934,1";"934,1";"933,4";"2,9";"158,0";"5,0";"142,40";"0,0"
"12/08/2021";"1200";"12,8";"12,9";"12,1";"94,0";"100,0";"94,0";"11,9";"12,6";"11,9";"934,6";"934,6";"934,1";"3,4";"166,0";"6,2";"373,50";"0,0"
"12/08/2021";"1300";"13,5";"13,8";"12,8";"84,0";"96,0";"82,0";"10,8";"12,5";"10,6";"935,0";"935,0";"934,6";"3,7";"161,0";"7,4";"707,00";"0,0"
"12/08/2021";"1400";"13,7";"14,1";"13,5";"80,0";"84,0";"79,0";"10,4";"11,2";"10,3";"934,9";"935,1";"934,9";"4,0";"172,0";"7,5";"877,70";"0,0"
"12/08/2021";"1500";"14,8";"15,2";"13,7";"74,0";"80,0";"73,0";"10,2";"11,1";"9,9";"934,7";"935,0";"934,7";"2,6";"148,0";"7,5";"1346,80";"0,0"
